ID,Description,Data_type,Method,N,N_Case,N_Control,Gender_specific,URL
6150_3,Vascular/heart problems diagnosed by doctor: Stroke,Binary,MLM,455303,6986,448317,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/6150_3.v1.fastGWA.gz
6151_5,Fractured bone site(s): Wrist,Binary,MLM,453824,9020,444804,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/6151_5.v1.fastGWA.gz
6151_7,Fractured bone site(s): Other bones,Binary,MLM,453824,23728,430096,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/6151_7.v1.fastGWA.gz
6151_1,Fractured bone site(s): Ankle,Binary,LR,453824,6388,447436,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/6151_1.v1.fastGWA.gz
6151_2,Fractured bone site(s): Leg,Binary,LR,453824,2950,450874,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/6151_2.v1.fastGWA.gz
6151_3,Fractured bone site(s): Hip,Binary,LR,453824,813,453011,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/6151_3.v1.fastGWA.gz
6151_6,Fractured bone site(s): Arm,Binary,LR,453824,4656,449168,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/6151_6.v1.fastGWA.gz
6151_4,Fractured bone site(s): Spine,Binary,LR,453824,1023,452801,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/6151_4.v1.fastGWA.gz
6156_15,Manic/hyper symptoms: All of the above,Binary,LR,30664,3106,27558,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/6156_15.v1.fastGWA.gz
6156_11,Manic/hyper symptoms: I was more active than usual,Binary,LR,30664,7709,22955,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/6156_11.v1.fastGWA.gz
6156_13,Manic/hyper symptoms: I needed less sleep than usual,Binary,LR,30664,4158,26506,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/6156_13.v1.fastGWA.gz
6156_12,Manic/hyper symptoms: I was more talkative than usual,Binary,MLM,30664,6379,24285,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/6156_12.v1.fastGWA.gz
6156_100,Manic/hyper symptoms: PHESANT recoding,Binary,LR,30664,11007,19657,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/6156_100.v1.fastGWA.gz
6156_14,Manic/hyper symptoms: I was more creative or had more ideas than usual,Binary,LR,30664,3663,27001,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/6156_14.v1.fastGWA.gz
6159_100,Pain type(s) experienced in last month: PHESANT recoding,Binary,MLM,455272,182205,273067,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/6159_100.v1.fastGWA.gz
6159_1,Pain type(s) experienced in last month: Headache,Binary,MLM,455272,91724,363548,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/6159_1.v1.fastGWA.gz
6159_3,Pain type(s) experienced in last month: Neck or shoulder pain,Binary,MLM,455272,104845,350427,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/6159_3.v1.fastGWA.gz
6159_7,Pain type(s) experienced in last month: Knee pain,Binary,MLM,455272,97408,357864,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/6159_7.v1.fastGWA.gz
6159_4,Pain type(s) experienced in last month: Back pain,Binary,MLM,455272,116509,338763,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/6159_4.v1.fastGWA.gz
6159_5,Pain type(s) experienced in last month: Stomach or abdominal pain,Binary,MLM,455272,38915,416357,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/6159_5.v1.fastGWA.gz
6159_2,Pain type(s) experienced in last month: Facial pain,Binary,MLM,455272,8483,446789,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/6159_2.v1.fastGWA.gz
6159_8,Pain type(s) experienced in last month: Pain all over the body,Binary,MLM,455272,7209,448063,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/6159_8.v1.fastGWA.gz
6159_6,Pain type(s) experienced in last month: Hip pain,Binary,MLM,455272,51504,403768,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/6159_6.v1.fastGWA.gz
6160_1,Leisure/social activities: Sports club or gym,Binary,MLM,454813,136413,318400,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/6160_1.v1.fastGWA.gz
6160_100,Leisure/social activities: PHESANT recoding,Binary,MLM,454813,137762,317051,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/6160_100.v1.fastGWA.gz
6160_5,Leisure/social activities: Other group activity,Binary,MLM,454813,100552,354261,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/6160_5.v1.fastGWA.gz
6160_4,Leisure/social activities: Adult education class,Binary,MLM,454813,32682,422131,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/6160_4.v1.fastGWA.gz
6160_2,Leisure/social activities: Pub or social club,Binary,MLM,454813,124626,330187,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/6160_2.v1.fastGWA.gz
6160_3,Leisure/social activities: Religious group,Binary,MLM,454813,66860,387953,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/6160_3.v1.fastGWA.gz
6162_1,Types of transport used (excluding work): Car/motor vehicle,Binary,MLM,453928,358970,94958,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/6162_1.v1.fastGWA.gz
6162_2,Types of transport used (excluding work): Walk,Binary,MLM,453928,222804,231124,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/6162_2.v1.fastGWA.gz
6162_3,Types of transport used (excluding work): Public transport,Binary,MLM,453928,136590,317338,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/6162_3.v1.fastGWA.gz
6162_4,Types of transport used (excluding work): Cycle,Binary,MLM,453928,32679,421249,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/6162_4.v1.fastGWA.gz
6162_100,Types of transport used (excluding work): PHESANT recoding,Binary,LR,453928,1018,452910,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/6162_100.v1.fastGWA.gz
6164_1,Types of physical activity in last 4 weeks: Walking for pleasure (not as a means of transport),Binary,MLM,453838,325316,128522,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/6164_1.v1.fastGWA.gz
6164_100,Types of physical activity in last 4 weeks: PHESANT recoding,Binary,MLM,453838,27372,426466,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/6164_100.v1.fastGWA.gz
6164_2,Types of physical activity in last 4 weeks: Other exercises (eg: swimming, cycling, keep fit, bowling),Binary,MLM,453838,219338,234500,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/6164_2.v1.fastGWA.gz
6164_5,Types of physical activity in last 4 weeks: Heavy DIY (eg: weeding, lawn mowing, carpentry, digging),Binary,MLM,453838,195399,258439,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/6164_5.v1.fastGWA.gz
6164_4,Types of physical activity in last 4 weeks: Light DIY (eg: pruning, watering the lawn),Binary,MLM,453838,233765,220073,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/6164_4.v1.fastGWA.gz
6164_3,Types of physical activity in last 4 weeks: Strenuous sports,Binary,MLM,453838,46784,407054,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/6164_3.v1.fastGWA.gz
12673,Heart rate during PWA,Continuous,LR,12906,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/12673.v1.fastGWA.gz
12674,Systolic brachial blood pressure during PWA,Continuous,MLM,12813,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/12674.v1.fastGWA.gz
12675,Diastolic brachial blood pressure during PWA,Continuous,LR,12813,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/12675.v1.fastGWA.gz
12676,Peripheral pulse pressure during PWA,Continuous,MLM,12810,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/12676.v1.fastGWA.gz
12677,Central systolic blood pressure during PWA,Continuous,MLM,12812,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/12677.v1.fastGWA.gz
12678,Central pulse pressure during PWA,Continuous,MLM,12810,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/12678.v1.fastGWA.gz
12679,Number of beats in waveform average for PWA,Continuous,LR,12907,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/12679.v1.fastGWA.gz
12680,Central augmentation pressure during PWA,Continuous,LR,12806,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/12680.v1.fastGWA.gz
12681,Augmentation index for PWA,Continuous,LR,12904,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/12681.v1.fastGWA.gz
12682,Cardiac output during PWA,Continuous,MLM,12632,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/12682.v1.fastGWA.gz
12683,End systolic pressure during PWA,Continuous,LR,12767,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/12683.v1.fastGWA.gz
12684,End systolic pressure index during PWA,Continuous,MLM,12622,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/12684.v1.fastGWA.gz
12685,Total peripheral resistance during PWA,Continuous,LR,12767,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/12685.v1.fastGWA.gz
12686,Stroke volume during PWA,Continuous,LR,12635,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/12686.v1.fastGWA.gz
12687,Mean arterial pressure during PWA,Continuous,LR,12812,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/12687.v1.fastGWA.gz
12697,Systolic brachial blood pressure,Continuous,LR,13002,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/12697.v1.fastGWA.gz
12698,Diastolic brachial blood pressure,Continuous,LR,13004,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/12698.v1.fastGWA.gz
12702,Cardiac index during PWA,Continuous,LR,12414,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/12702.v1.fastGWA.gz
20001_1072,Cancer code, self-reported: cin/pre-cancer cells cervix,Binary,MLM,456276,1578,454698,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20001_1072.v1.fastGWA.gz
20001_1044,Cancer code, self-reported: prostate cancer,Binary,MLM,456276,3221,453055,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20001_1044.v1.fastGWA.gz
20001_1002,Cancer code, self-reported: breast cancer,Binary,MLM,456276,10152,446124,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20001_1002.v1.fastGWA.gz
20001_1040,Cancer code, self-reported: uterine/endometrial cancer,Binary,LR,456276,1143,455133,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20001_1040.v1.fastGWA.gz
20001_1061,Cancer code, self-reported: basal cell carcinoma,Binary,MLM,456276,4257,452019,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20001_1061.v1.fastGWA.gz
20001_1011,Cancer code, self-reported: tongue cancer,Binary,LR,456276,144,456132,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20001_1011.v1.fastGWA.gz
20001_1053,Cancer code, self-reported: non-hodgkins lymphoma,Binary,MLM,456276,883,455393,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20001_1053.v1.fastGWA.gz
20001_1035,Cancer code, self-reported: bladder cancer,Binary,LR,456276,1090,455186,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20001_1035.v1.fastGWA.gz
20001_1039,Cancer code, self-reported: ovarian cancer,Binary,LR,456276,779,455497,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20001_1039.v1.fastGWA.gz
20001_1059,Cancer code, self-reported: malignant melanoma,Binary,LR,456276,3564,452712,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20001_1059.v1.fastGWA.gz
20001_1003,Cancer code, self-reported: skin cancer,Binary,LR,456276,1428,454848,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20001_1003.v1.fastGWA.gz
20001_99999,Cancer code, self-reported: unclassifiable,Binary,LR,456276,505,455771,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20001_99999.v1.fastGWA.gz
20001_1060,Cancer code, self-reported: non-melanoma skin cancer,Binary,MLM,456276,665,455611,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20001_1060.v1.fastGWA.gz
20001_1052,Cancer code, self-reported: hodgkins lymphoma / hodgkins disease,Binary,MLM,456276,429,455847,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20001_1052.v1.fastGWA.gz
20001_1022,Cancer code, self-reported: colon cancer/sigmoid cancer,Binary,LR,456276,1482,454794,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20001_1022.v1.fastGWA.gz
20001_1045,Cancer code, self-reported: testicular cancer,Binary,LR,456276,797,455479,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20001_1045.v1.fastGWA.gz
20001_1034,Cancer code, self-reported: kidney/renal cell cancer,Binary,LR,456276,600,455676,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20001_1034.v1.fastGWA.gz
20001_1041,Cancer code, self-reported: cervical cancer,Binary,MLM,456276,1866,454410,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20001_1041.v1.fastGWA.gz
20001_1063,Cancer code, self-reported: primary bone cancer,Binary,LR,456276,127,456149,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20001_1063.v1.fastGWA.gz
20001_1073,Cancer code, self-reported: rodent ulcer,Binary,LR,456276,633,455643,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20001_1073.v1.fastGWA.gz
20001_1055,Cancer code, self-reported: chronic lymphocytic,Binary,LR,456276,300,455976,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20001_1055.v1.fastGWA.gz
20001_1020,Cancer code, self-reported: large bowel cancer/colorectal cancer,Binary,LR,456276,636,455640,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20001_1020.v1.fastGWA.gz
20001_1001,Cancer code, self-reported: lung cancer,Binary,LR,456276,267,456009,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20001_1001.v1.fastGWA.gz
20001_1030,Cancer code, self-reported: eye and/or adnexal cancer,Binary,LR,456276,135,456141,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20001_1030.v1.fastGWA.gz
20001_1062,Cancer code, self-reported: squamous cell carcinoma,Binary,LR,456276,557,455719,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20001_1062.v1.fastGWA.gz
20001_1006,Cancer code, self-reported: larynx/throat cancer,Binary,MLM,456276,341,455935,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20001_1006.v1.fastGWA.gz
20001_1023,Cancer code, self-reported: rectal cancer,Binary,LR,456276,326,455950,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20001_1023.v1.fastGWA.gz
20001_1047,Cancer code, self-reported: lymphoma,Binary,LR,456276,118,456158,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20001_1047.v1.fastGWA.gz
20001_1068,Cancer code, self-reported: sarcoma/fibrosarcoma,Binary,LR,456276,235,456041,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20001_1068.v1.fastGWA.gz
20001_1048,Cancer code, self-reported: leukaemia,Binary,LR,456276,207,456069,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20001_1048.v1.fastGWA.gz
20001_1019,Cancer code, self-reported: small intestine/small bowel cancer,Binary,LR,456276,208,456068,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20001_1019.v1.fastGWA.gz
20001_1017,Cancer code, self-reported: oesophageal cancer,Binary,LR,456276,196,456080,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20001_1017.v1.fastGWA.gz
20001_1018,Cancer code, self-reported: stomach cancer,Binary,LR,456276,168,456108,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20001_1018.v1.fastGWA.gz
20001_1065,Cancer code, self-reported: thyroid cancer,Binary,LR,456276,422,455854,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20001_1065.v1.fastGWA.gz
20001_1032,Cancer code, self-reported: brain cancer / primary malignant brain tumour,Binary,LR,456276,206,456070,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20001_1032.v1.fastGWA.gz
20001_1004,Cancer code, self-reported: cancer of lip/mouth/pharynx/oral cavity,Binary,LR,456276,101,456175,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20001_1004.v1.fastGWA.gz
20001_1024,Cancer code, self-reported: liver/hepatocellular cancer,Binary,LR,456276,165,456111,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20001_1024.v1.fastGWA.gz
20001_1050,Cancer code, self-reported: multiple myeloma,Binary,LR,456276,163,456113,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20001_1050.v1.fastGWA.gz
20001_1056,Cancer code, self-reported: chronic myeloid,Binary,LR,456276,112,456164,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20001_1056.v1.fastGWA.gz
20001_1070,Cancer code, self-reported: malignant lymph node, unspecified,Binary,LR,456276,121,456155,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20001_1070.v1.fastGWA.gz
20007,Interpolated Age of participant when cancer first diagnosed,Continuous,LR,38669,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20007.v1.fastGWA.gz
20015,Sitting height,Continuous,MLM,454934,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20015.v1.fastGWA.gz
20126_0,Bipolar and major depression status: No Bipolar or Depression,Binary,MLM,108781,78501,30280,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20126_0.v1.fastGWA.gz
20126_1,Bipolar and major depression status: Bipolar I Disorder,Binary,MLM,108781,702,108079,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20126_1.v1.fastGWA.gz
20126_2,Bipolar and major depression status: Bipolar II Disorder,Binary,LR,108781,645,108136,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20126_2.v1.fastGWA.gz
20126_3,Bipolar and major depression status: Probable Recurrent major depression (severe),Binary,MLM,108781,7924,100857,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20126_3.v1.fastGWA.gz
20126_4,Bipolar and major depression status: Probable Recurrent major depression (moderate),Binary,MLM,108781,13711,95070,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20126_4.v1.fastGWA.gz
20126_5,Bipolar and major depression status: Single Probable major depression episode,Binary,LR,108781,7298,101483,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/20126_5.v1.fastGWA.gz
23100,Whole body fat mass,Continuous,MLM,447626,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/23100.v1.fastGWA.gz
23101,Whole body fat-free mass,Continuous,MLM,448322,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/23101.v1.fastGWA.gz
23102,Whole body water mass,Continuous,MLM,448361,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/23102.v1.fastGWA.gz
23106,Impedance of whole body,Continuous,MLM,448314,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/23106.v1.fastGWA.gz
23107,Impedance of leg (right),Continuous,MLM,448338,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/23107.v1.fastGWA.gz
23108,Impedance of leg (left),Continuous,MLM,448332,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/23108.v1.fastGWA.gz
23109,Impedance of arm (right),Continuous,MLM,448303,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/23109.v1.fastGWA.gz
23110,Impedance of arm (left),Continuous,MLM,448325,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/23110.v1.fastGWA.gz
23111,Leg fat percentage (right),Continuous,MLM,448329,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/23111.v1.fastGWA.gz
23112,Leg fat mass (right),Continuous,MLM,448323,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/23112.v1.fastGWA.gz
23113,Leg fat-free mass (right),Continuous,MLM,448312,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/23113.v1.fastGWA.gz
23114,Leg predicted mass (right),Continuous,MLM,448311,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/23114.v1.fastGWA.gz
23115,Leg fat percentage (left),Continuous,MLM,448303,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/23115.v1.fastGWA.gz
23116,Leg fat mass (left),Continuous,MLM,448300,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/23116.v1.fastGWA.gz
23117,Leg fat-free mass (left),Continuous,MLM,448282,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/23117.v1.fastGWA.gz
23118,Leg predicted mass (left),Continuous,MLM,448276,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/23118.v1.fastGWA.gz
23119,Arm fat percentage (right),Continuous,MLM,448266,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/23119.v1.fastGWA.gz
23120,Arm fat mass (right),Continuous,MLM,448234,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/23120.v1.fastGWA.gz
23121,Arm fat-free mass (right),Continuous,MLM,448230,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/23121.v1.fastGWA.gz
23122,Arm predicted mass (right),Continuous,MLM,448223,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/23122.v1.fastGWA.gz
23123,Arm fat percentage (left),Continuous,MLM,448201,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/23123.v1.fastGWA.gz
23124,Arm fat mass (left),Continuous,MLM,448161,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/23124.v1.fastGWA.gz
23125,Arm fat-free mass (left),Continuous,MLM,448150,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/23125.v1.fastGWA.gz
23126,Arm predicted mass (left),Continuous,MLM,448134,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/23126.v1.fastGWA.gz
23127,Trunk fat percentage,Continuous,MLM,448092,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/23127.v1.fastGWA.gz
23128,Trunk fat mass,Continuous,MLM,448068,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/23128.v1.fastGWA.gz
23129,Trunk fat-free mass,Continuous,MLM,447990,,,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/23129.v1.fastGWA.gz
