"ID","Description","Data_type","Method","N","Ncase","Gender_specific","URL"
"1458","Cereal intake","Ordered_Categorical","MLM",435601,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/1458.v1.1.fastGWA.gz"
"1468_1","Cereal type: Bran cereal (e.g. All Bran, Branflakes)","Binary","MLM",377801,63677,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/1468_1.v1.1.fastGWA.gz"
"1468_2","Cereal type: Biscuit cereal (e.g. Weetabix)","Binary","MLM",377801,67149,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/1468_2.v1.1.fastGWA.gz"
"1468_3","Cereal type: Oat cereal (e.g. Ready Brek, porridge)","Binary","MLM",377801,96498,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/1468_3.v1.1.fastGWA.gz"
"1468_4","Cereal type: Muesli","Binary","MLM",377801,76991,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/1468_4.v1.1.fastGWA.gz"
"1468_5","Cereal type: Other (e.g. Cornflakes, Frosties)","Binary","MLM",377801,73486,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/1468_5.v1.1.fastGWA.gz"
"1478","Salt added to food","Ordered_Categorical","MLM",456019,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/1478.v1.1.fastGWA.gz"
"1488","Tea intake","Continuous","MLM",441279,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/1488.v1.1.fastGWA.gz"
"1498","Coffee intake","Ordered_Categorical","MLM",422806,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/1498.v1.1.fastGWA.gz"
"1508_1","Coffee type: Decaffeinated coffee (any type)","Binary","MLM",357425,69306,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/1508_1.v1.1.fastGWA.gz"
"1508_2","Coffee type: Instant coffee","Binary","MLM",357425,200087,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/1508_2.v1.1.fastGWA.gz"
"1508_3","Coffee type: Ground coffee (include espresso, filter etc)","Binary","MLM",357425,81903,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/1508_3.v1.1.fastGWA.gz"
"1508_4","Coffee type: Other type of coffee","Binary","MLM",357425,6129,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/1508_4.v1.1.fastGWA.gz"
"1518","Hot drink temperature","Ordered_Categorical","MLM",451340,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/1518.v1.1.fastGWA.gz"
"1528","Water intake","Ordered_Categorical","MLM",421403,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/1528.v1.1.fastGWA.gz"
"1538_0","Major dietary changes in the last 5 years: No","Binary","MLM",455177,279134,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/1538_0.v1.1.fastGWA.gz"
"1538_1","Major dietary changes in the last 5 years: Yes, because of illness","Binary","MLM",455177,48347,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/1538_1.v1.1.fastGWA.gz"
"1538_2","Major dietary changes in the last 5 years: Yes, because of other reasons","Binary","MLM",455177,127696,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/1538_2.v1.1.fastGWA.gz"
"1548","Variation in diet","Ordered_Categorical","MLM",454421,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/1548.v1.1.fastGWA.gz"
"1558","Alcohol intake frequency.","Ordered_Categorical","MLM",455738,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/1558.v1.1.fastGWA.gz"
"1568","Average weekly red wine intake","Ordered_Categorical","MLM",323562,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/1568.v1.1.fastGWA.gz"
"1578","Average weekly champagne plus white wine intake","Ordered_Categorical","MLM",323342,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/1578.v1.1.fastGWA.gz"
"1588","Average weekly beer plus cider intake","Ordered_Categorical","MLM",324162,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/1588.v1.1.fastGWA.gz"
"1598","Average weekly spirits intake","Ordered_Categorical","MLM",323103,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/1598.v1.1.fastGWA.gz"
"1608","Average weekly fortified wine intake","Ordered_Categorical","MLM",324096,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/1608.v1.1.fastGWA.gz"
"1618","Alcohol usually taken with meals","Binary","MLM",232585,156663,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/1618.v1.1.fastGWA.gz"
"1628","Alcohol intake versus 10 years previously","Ordered_Categorical","MLM",422579,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/1628.v1.1.fastGWA.gz"
"1677","Breastfed as a baby","Binary","MLM",346821,247160,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/1677.v1.1.fastGWA.gz"
"1687","Comparative body size at age 10","Ordered_Categorical","MLM",448349,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/1687.v1.1.fastGWA.gz"
"1697","Comparative height size at age 10","Ordered_Categorical","MLM",448718,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/1697.v1.1.fastGWA.gz"
"1707_1","Handedness (chirality/laterality): Right-handed","Binary","MLM",455963,404974,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/1707_1.v1.1.fastGWA.gz"
"1707_2","Handedness (chirality/laterality): Left-handed","Binary","MLM",455963,43292,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/1707_2.v1.1.fastGWA.gz"
"1707_3","Handedness (chirality/laterality): Use both right and left hands equally","Binary","LR",455963,7697,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/1707_3.v1.1.fastGWA.gz"
"1717","Skin colour","Ordered_Categorical","MLM",450264,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/1717.v1.1.fastGWA.gz"
"1727","Ease of skin tanning","Ordered_Categorical","MLM",446744,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/1727.v1.1.fastGWA.gz"
"1737","Childhood sunburn occasions","Ordered_Categorical","MLM",341616,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/1737.v1.1.fastGWA.gz"
"1747_1","Hair colour (natural, before greying): Blonde","Binary","MLM",455164,51424,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/1747_1.v1.1.fastGWA.gz"
"1747_2","Hair colour (natural, before greying): Red","Binary","MLM",455164,20692,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/1747_2.v1.1.fastGWA.gz"
"1747_3","Hair colour (natural, before greying): Light brown","Binary","MLM",455164,185000,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/1747_3.v1.1.fastGWA.gz"
"1747_4","Hair colour (natural, before greying): Dark brown","Binary","MLM",455164,171614,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/1747_4.v1.1.fastGWA.gz"
"1747_5","Hair colour (natural, before greying): Black","Binary","MLM",455164,20700,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/1747_5.v1.1.fastGWA.gz"
"1747_6","Hair colour (natural, before greying): Other","Binary","MLM",455164,5734,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/1747_6.v1.1.fastGWA.gz"
"1757","Facial ageing","Ordered_Categorical","MLM",417772,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/1757.v1.1.fastGWA.gz"
"1777","Part of a multiple birth","Binary","MLM",449059,10333,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/1777.v1.1.fastGWA.gz"
"1787","Maternal smoking around birth","Binary","MLM",391992,120297,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/1787.v1.1.fastGWA.gz"
"1797","Father still alive","Binary","MLM",444028,102290,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/1797.v1.1.fastGWA.gz"
"1807","Father's age at death","Continuous","MLM",336515,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/1807.v1.1.fastGWA.gz"
"1835","Mother still alive","Binary","MLM",448553,177469,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/1835.v1.1.fastGWA.gz"
"1873","Number of full brothers","Ordered_Categorical","MLM",448897,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/1873.v1.1.fastGWA.gz"
"1883","Number of full sisters","Ordered_Categorical","MLM",448973,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/1883.v1.1.fastGWA.gz"
"189","Townsend deprivation index at recruitment","Continuous","MLM",455815,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/189.v1.1.fastGWA.gz"
"1920","Mood swings","Binary","MLM",445274,201373,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/1920.v1.1.fastGWA.gz"
"1930","Miserableness","Binary","MLM",448554,192681,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/1930.v1.1.fastGWA.gz"
"1940","Irritability","Binary","MLM",436031,122939,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/1940.v1.1.fastGWA.gz"
"1950","Sensitivity / hurt feelings","Binary","MLM",443065,246088,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/1950.v1.1.fastGWA.gz"
"1960","Fed-up feelings","Binary","MLM",446742,181740,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/1960.v1.1.fastGWA.gz"
"1970","Nervous feelings","Binary","MLM",444344,105190,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/1970.v1.1.fastGWA.gz"
"1980","Worrier / anxious feelings","Binary","MLM",444404,251982,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/1980.v1.1.fastGWA.gz"
"1990","Tense / 'highly strung'","Binary","MLM",441888,76946,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/1990.v1.1.fastGWA.gz"
"2000","Worry too long after embarrassment","Binary","MLM",437695,208944,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/2000.v1.1.fastGWA.gz"
"20001_1002","Cancer code, self-reported: breast cancer","Binary","MLM",456276,10152,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/20001_1002.v1.1.fastGWA.gz"
"20003_1140852976","Treatment/medication code: multivitamins","Binary","MLM",456276,13991,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/20003_1140852976.v1.1.fastGWA.gz"
"20003_1140860696","Treatment/medication code: lisinopril","Binary","MLM",456276,12644,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/20003_1140860696.v1.1.fastGWA.gz"
"20003_1140860806","Treatment/medication code: ramipril","Binary","MLM",456276,21181,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/20003_1140860806.v1.1.fastGWA.gz"
"20003_1140861958","Treatment/medication code: simvastatin","Binary","MLM",456276,51682,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/20003_1140861958.v1.1.fastGWA.gz"
"20003_1140861998","Treatment/medication code: ventolin 100micrograms inhaler","Binary","MLM",456276,13081,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/20003_1140861998.v1.1.fastGWA.gz"
"20003_1140864752","Treatment/medication code: lansoprazole","Binary","MLM",456276,16241,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/20003_1140864752.v1.1.fastGWA.gz"
"20003_1140864992","Treatment/medication code: tramadol","Binary","MLM",456276,5058,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/20003_1140864992.v1.1.fastGWA.gz"
"20003_1140865634","Treatment/medication code: omeprazole","Binary","MLM",456276,26869,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/20003_1140865634.v1.1.fastGWA.gz"
"20003_1140866738","Treatment/medication code: atenolol","Binary","MLM",456276,17684,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/20003_1140866738.v1.1.fastGWA.gz"
"20003_1140868226","Treatment/medication code: aspirin","Binary","MLM",456276,60848,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/20003_1140868226.v1.1.fastGWA.gz"
"20003_1140871310","Treatment/medication code: ibuprofen","Binary","MLM",456276,56815,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/20003_1140871310.v1.1.fastGWA.gz"
"20003_1140875408","Treatment/medication code: allopurinol","Binary","MLM",456276,5161,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/20003_1140875408.v1.1.fastGWA.gz"
"20003_1140876592","Treatment/medication code: multivitamin+mineral preparations","Binary","MLM",456276,6245,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/20003_1140876592.v1.1.fastGWA.gz"
"20003_1140879406","Treatment/medication code: ranitidine","Binary","MLM",456276,7554,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/20003_1140879406.v1.1.fastGWA.gz"
"20003_1140879540","Treatment/medication code: fluoxetine","Binary","MLM",456276,5300,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/20003_1140879540.v1.1.fastGWA.gz"
"20003_1140879616","Treatment/medication code: amitriptyline","Binary","MLM",456276,8612,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/20003_1140879616.v1.1.fastGWA.gz"
"20003_1140879760","Treatment/medication code: bisoprolol","Binary","LR",456276,6688,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/20003_1140879760.v1.1.fastGWA.gz"
"20003_1140879778","Treatment/medication code: doxazosin","Binary","MLM",456276,5096,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/20003_1140879778.v1.1.fastGWA.gz"
"20003_1140879802","Treatment/medication code: amlodipine","Binary","MLM",456276,18435,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/20003_1140879802.v1.1.fastGWA.gz"
"20003_1140881856","Treatment/medication code: salbutamol","Binary","MLM",456276,5443,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/20003_1140881856.v1.1.fastGWA.gz"
"20003_1140883504","Treatment/medication code: cetirizine","Binary","MLM",456276,5135,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/20003_1140883504.v1.1.fastGWA.gz"
"20003_1140884488","Treatment/medication code: diclofenac","Binary","MLM",456276,9519,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/20003_1140884488.v1.1.fastGWA.gz"
"20003_1140884516","Treatment/medication code: thyroxine product","Binary","MLM",456276,5364,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/20003_1140884516.v1.1.fastGWA.gz"
"20003_1140884600","Treatment/medication code: metformin","Binary","MLM",456276,11358,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/20003_1140884600.v1.1.fastGWA.gz"
"20003_1140888266","Treatment/medication code: warfarin","Binary","LR",456276,4588,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/20003_1140888266.v1.1.fastGWA.gz"
"20003_1140888560","Treatment/medication code: perindopril","Binary","MLM",456276,6523,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/20003_1140888560.v1.1.fastGWA.gz"
"20003_1140909674","Treatment/medication code: cod liver oil capsule","Binary","MLM",456276,26313,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/20003_1140909674.v1.1.fastGWA.gz"
"20003_1140909726","Treatment/medication code: vitamin c product","Binary","MLM",456276,5686,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/20003_1140909726.v1.1.fastGWA.gz"
"20003_1140911732","Treatment/medication code: garlic product","Binary","MLM",456276,6106,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/20003_1140911732.v1.1.fastGWA.gz"
"20003_1140916682","Treatment/medication code: evening primrose oil","Binary","MLM",456276,7231,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/20003_1140916682.v1.1.fastGWA.gz"
"20003_1140921600","Treatment/medication code: citalopram","Binary","MLM",456276,7804,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/20003_1140921600.v1.1.fastGWA.gz"
"20003_1140922174","Treatment/medication code: alendronate sodium","Binary","MLM",456276,5255,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/20003_1140922174.v1.1.fastGWA.gz"
"20003_1140923346","Treatment/medication code: co-codamol","Binary","MLM",456276,10689,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/20003_1140923346.v1.1.fastGWA.gz"
"20003_1141146234","Treatment/medication code: atorvastatin","Binary","MLM",456276,13604,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/20003_1141146234.v1.1.fastGWA.gz"
"20003_1141156836","Treatment/medication code: candesartan cilexetil","Binary","MLM",456276,4846,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/20003_1141156836.v1.1.fastGWA.gz"
"20003_1141176832","Treatment/medication code: seretide 50 evohaler","Binary","LR",456276,5365,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/20003_1141176832.v1.1.fastGWA.gz"
"20003_1141188442","Treatment/medication code: glucosamine product","Binary","MLM",456276,30336,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/20003_1141188442.v1.1.fastGWA.gz"
"20003_1141191044","Treatment/medication code: levothyroxine sodium","Binary","MLM",456276,18688,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/20003_1141191044.v1.1.fastGWA.gz"
"20003_1141194794","Treatment/medication code: bendroflumethiazide","Binary","MLM",456276,25484,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/20003_1141194794.v1.1.fastGWA.gz"
"20003_1187","Treatment/medication code: chondroitin product","Binary","MLM",456276,5828,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/20003_1187.v1.1.fastGWA.gz"
"20003_1193","Treatment/medication code: omega-3/fish oil supplement","Binary","MLM",456276,17179,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/20003_1193.v1.1.fastGWA.gz"
"20003_2038460150","Treatment/medication code: paracetamol","Binary","MLM",456276,84510,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/20003_2038460150.v1.1.fastGWA.gz"
"20003_99999","Treatment/medication code: Free-text entry, unable to be coded","Binary","MLM",456276,15515,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/20003_99999.v1.1.fastGWA.gz"
"20007","Interpolated Age of participant when cancer first diagnosed","Continuous","LR",38669,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/20007.v1.1.fastGWA.gz"
"20015","Sitting height","Continuous","MLM",454934,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/20015.v1.1.fastGWA.gz"
"20016","Fluid intelligence score","Continuous","MLM",146808,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/20016.v1.1.fastGWA.gz"
"20018","Prospective memory result","Ordered_Categorical","MLM",150165,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/20018.v1.1.fastGWA.gz"
"20019","Speech-reception-threshold (SRT) estimate (left)","Continuous","MLM",143859,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/20019.v1.1.fastGWA.gz"
"20021","Speech-reception-threshold (SRT) estimate (right)","Continuous","MLM",143765,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/20021.v1.1.fastGWA.gz"
"20022","Birth weight","Continuous","MLM",258857,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/20022.v1.1.fastGWA.gz"
"20023","Mean time to correctly identify matches","Continuous","MLM",453043,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/20023.v1.1.fastGWA.gz"
"20074","Home location at assessment - east co-ordinate (rounded)","Continuous","MLM",452004,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/20074.v1.1.fastGWA.gz"
"20075","Home location at assessment - north co-ordinate (rounded)","Continuous","MLM",452004,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/20075.v1.1.fastGWA.gz"
"20077","Number of diet questionnaires completed","Ordered_Categorical","MLM",195662,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/20077.v1.1.fastGWA.gz"
"20079_1","Day-of-week questionnaire completion requested: Monday","Binary","MLM",64001,10057,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/20079_1.v1.1.fastGWA.gz"
"20079_2","Day-of-week questionnaire completion requested: Tuesday","Binary","MLM",64001,10293,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/20079_2.v1.1.fastGWA.gz"
"20079_3","Day-of-week questionnaire completion requested: Wednesday","Binary","MLM",64001,10684,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/20079_3.v1.1.fastGWA.gz"
"20079_4","Day-of-week questionnaire completion requested: Thursday","Binary","MLM",64001,10756,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/20079_4.v1.1.fastGWA.gz"
"20079_5","Day-of-week questionnaire completion requested: Friday","Binary","MLM",64001,11010,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/20079_5.v1.1.fastGWA.gz"
"20079_6","Day-of-week questionnaire completion requested: Saturday","Binary","MLM",64001,11045,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/20079_6.v1.1.fastGWA.gz"
"20084_468","Vitamin and/or mineral supplement use: Multivitamin","Binary","LR",64001,4741,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/20084_468.v1.1.fastGWA.gz"
"20084_469","Vitamin and/or mineral supplement use: Multivitamin with iron","Binary","LR",64001,1606,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/20084_469.v1.1.fastGWA.gz"
"20084_471","Vitamin and/or mineral supplement use: Multivitamin with multimineral","Binary","MLM",64001,3731,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/20084_471.v1.1.fastGWA.gz"
"20084_472","Vitamin and/or mineral supplement use: Fish oil","Binary","MLM",64001,15374,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/20084_472.v1.1.fastGWA.gz"
"20084_473","Vitamin and/or mineral supplement use: Glucosamine/chondroitin","Binary","MLM",64001,9683,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/20084_473.v1.1.fastGWA.gz"
"20084_474","Vitamin and/or mineral supplement use: Evening primrose","Binary","MLM",64001,2927,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/20084_474.v1.1.fastGWA.gz"
"20084_476","Vitamin and/or mineral supplement use: Vitamin B6","Binary","MLM",64001,1452,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/20084_476.v1.1.fastGWA.gz"
"20084_477","Vitamin and/or mineral supplement use: Vitamin B12","Binary","LR",64001,1305,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/20084_477.v1.1.fastGWA.gz"
"20084_478","Vitamin and/or mineral supplement use: Vitamin C","Binary","MLM",64001,4104,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/20084_478.v1.1.fastGWA.gz"
"20084_479","Vitamin and/or mineral supplement use: Vitamin D","Binary","LR",64001,2049,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/20084_479.v1.1.fastGWA.gz"
"20084_480","Vitamin and/or mineral supplement use: Vitamin E","Binary","MLM",64001,1229,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/20084_480.v1.1.fastGWA.gz"
